Facility.ID,State,xwalk_name_raw,xwalk_name_clean,Source,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Population.Feb20,Capacity,HIFLD.ID,BJS.ID,Source.Population.Feb20,Source.Capacity,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,Website,Jurisdiction
1435,Texas,RAMSEY,RAMSEY UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1635,1891,10000242,NA,Public Records,Public Records,1100 FM 655,ROSHARON,77583,29.31044758,-95.53701863,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1435,Texas,RAMSEY I,RAMSEY UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1635,1891,10000242,NA,Public Records,Public Records,1100 FM 655,ROSHARON,77583,29.31044758,-95.53701863,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1435,Texas,RAMSEY UNIT,RAMSEY UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1635,1891,10000242,NA,Public Records,Public Records,1100 FM 655,ROSHARON,77583,29.31044758,-95.53701863,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1896,Texas,RANDALL COUNTY JAIL,RANDALL COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,441,454,10002708,NA,HIFLD,HIFLD,9100 S GEORGIA,AMARILLO,79118,35.11732087,-101.8679524,RANDALL,48381,http://www.rc-sheriff.com/index.php,county
1896,Texas,RANDALL JAIL,RANDALL COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,441,454,10002708,NA,HIFLD,HIFLD,9100 S GEORGIA,AMARILLO,79118,35.11732087,-101.8679524,RANDALL,48381,http://www.rc-sheriff.com/index.php,county
1053,Texas,REALITY HOUSE GEO,REALITY HOUSE GEO,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1436,Texas,ROACH,ROACH UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1286,1384,10000156,NA,Public Records,Public Records,15845 FM 164,CHILDRESS,79201,34.43132644,-100.2759239,CHILDRESS,48075,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1436,Texas,ROACH UNIT,ROACH UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1286,1384,10000156,NA,Public Records,Public Records,15845 FM 164,CHILDRESS,79201,34.43132644,-100.2759239,CHILDRESS,48075,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1437,Texas,ROBERTSON,ROBERTSON UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2725,2984,10000175,NA,Public Records,Public Records,12071 FM 3522,ABILENE,79601,32.55635046,-99.63324736,JONES,48253,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1437,Texas,ROBERTSON UNIT,ROBERTSON UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2725,2984,10000175,NA,Public Records,Public Records,12071 FM 3522,ABILENE,79601,32.55635046,-99.63324736,JONES,48253,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1897,Texas,ROCKWALL COUNTY JAIL,ROCKWALL COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,187,243,10002756,NA,HIFLD,HIFLD,950 T L TOWNSEND DR,ROCKWALL,75087,32.92061744,-96.454885,ROCKWALL,48397,NA,county
1897,Texas,ROCKWALL JAIL,ROCKWALL COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,187,243,10002756,NA,HIFLD,HIFLD,950 T L TOWNSEND DR,ROCKWALL,75087,32.92061744,-96.454885,ROCKWALL,48397,NA,county
1438,Texas,RRC DALLAS TX,RRC DALLAS TX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48113,NA,federal
1439,Texas,RUDD,RUDD UNIT,NA,Prison,NA,Adult,Male,0,NA,228,612,10000160,NA,Public Records,Public Records,2004 LAMESA HWY,BROWNFIELD,79316,33.15819993,-102.2802195,TERRY,48445,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1439,Texas,RUDD UNIT,RUDD UNIT,NA,Prison,NA,Adult,Male,0,NA,228,612,10000160,NA,Public Records,Public Records,2004 LAMESA HWY,BROWNFIELD,79316,33.15819993,-102.2802195,TERRY,48445,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1950,Texas,SALVATION ARMY RRC WACO,SALVATION ARMY RRC WACO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5464451,-97.1407624,NA,NA,NA,federal
1950,Texas,SALVATION ARMY WACO,SALVATION ARMY RRC WACO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5464451,-97.1407624,NA,NA,NA,federal
1898,Texas,SAN JACINTO COUNTY JAIL,SAN JACINTO COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,96,144,10002836,NA,HIFLD,HIFLD,75 W CEDAR AVE,COLDSPRING,77331,30.59094767,-95.12961407,SAN JACINTO,48407,http://www.co.san-jacinto.tx.us/page/sanjacinto.sheriff,county
1898,Texas,SAN JACINTO JAIL,SAN JACINTO COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,96,144,10002836,NA,HIFLD,HIFLD,75 W CEDAR AVE,COLDSPRING,77331,30.59094767,-95.12961407,SAN JACINTO,48407,http://www.co.san-jacinto.tx.us/page/sanjacinto.sheriff,county
1442,Texas,SAN SABA,SAN SABA UNIT,NA,Prison,Min,Adult,Female,0,NA,448,606,10000199,NA,Public Records,Public Records,206 S WALLACE CREEK RD,SAN SABA,76877,31.19971688,-98.76270573,SAN SABA,48411,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1442,Texas,SAN SABA UNIT,SAN SABA UNIT,NA,Prison,Min,Adult,Female,0,NA,448,606,10000199,NA,Public Records,Public Records,206 S WALLACE CREEK RD,SAN SABA,76877,31.19971688,-98.76270573,SAN SABA,48411,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1442,Texas,SANSABA,SAN SABA UNIT,NA,Prison,Min,Adult,Female,0,NA,448,606,10000199,NA,Public Records,Public Records,206 S WALLACE CREEK RD,SAN SABA,76877,31.19971688,-98.76270573,SAN SABA,48411,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1443,Texas,SANCHEZ,SANCHEZ UNIT,NA,Hybrid,Min,Adult,Male,0,NA,725,1100,10002802,NA,Public Records,Public Records,3901 STATE JAIL RD,EL PASO,79938,31.81495327,-106.2540493,EL PASO,48141,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1443,Texas,SANCHEZ UNIT,SANCHEZ UNIT,NA,Hybrid,Min,Adult,Male,0,NA,725,1100,10002802,NA,Public Records,Public Records,3901 STATE JAIL RD,EL PASO,79938,31.81495327,-106.2540493,EL PASO,48141,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1444,Texas,SAYLE,SAYLE UNIT,NA,Prison,NA,Adult,Male,0,NA,276,632,10002759,NA,Public Records,Public Records,4176 FM 1800,BRECKENRIDGE,76424,32.80086007,-98.8461341,STEPHENS,48429,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1444,Texas,SAYLE UNIT,SAYLE UNIT,NA,Prison,NA,Adult,Male,0,NA,276,632,10002759,NA,Public Records,Public Records,4176 FM 1800,BRECKENRIDGE,76424,32.80086007,-98.8461341,STEPHENS,48429,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1445,Texas,SCOTT,SCOTT UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,984,1130,10000245,NA,Public Records,Public Records,6999 RETRIEVE,ANGLETON,77515,29.09093506,-95.4825132,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1445,Texas,SCOTT UNIT,SCOTT UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,984,1130,10000245,NA,Public Records,Public Records,6999 RETRIEVE,ANGLETON,77515,29.09093506,-95.4825132,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1445,Texas,WAYNE SCOTT,SCOTT UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,984,1130,10000245,NA,Public Records,Public Records,6999 RETRIEVE,ANGLETON,77515,29.09093506,-95.4825132,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1446,Texas,SEAGOVILLE FCI,SEAGOVILLE FCI,NA,NA,NA,NA,NA,0,NA,1829,1437,10000172,446e18,HIFLD,HIFLD,2113 NORTH HWY 175,SEAGOVILLE,75159,32.6552168,-96.56760598,DALLAS,48113,https://www.bop.gov/locations/,federal
1446,Texas,SEAGOVILLE FCI,SEAGOVILLE FCI,NA,NA,NA,NA,NA,0,NA,1829,1437,10000172,446e18,HIFLD,HIFLD,2113 NORTH HWY 175,SEAGOVILLE,75159,32.6552168,-96.56760598,DALLAS,48113,https://www.bop.gov/locations/,federal
1447,Texas,SEGOVIA,SEGOVIA UNIT,NA,Prison,Min,Adult,Male,0,NA,1074,1224,10002940,NA,Public Records,Public Records,1201 E EL CIBOLO RD,EDINBURG,78542,26.41737513,-98.1205608,HIDALGO,48215,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1447,Texas,SEGOVIA UNIT,SEGOVIA UNIT,NA,Prison,Min,Adult,Male,0,NA,1074,1224,10002940,NA,Public Records,Public Records,1201 E EL CIBOLO RD,EDINBURG,78542,26.41737513,-98.1205608,HIDALGO,48215,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1448,Texas,SKYVIEW,SKYVIEW UNIT,NA,Medical Facility,NA,Adult,Mixed,0,NA,479,562,10002791,NA,Public Records,Public Records,379 FM 2972 WEST,RUSK,75785,31.80817742,-95.16273078,CHEROKEE,48073,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1448,Texas,SKYVIEW UNIT,SKYVIEW UNIT,NA,Medical Facility,NA,Adult,Mixed,0,NA,479,562,10002791,NA,Public Records,Public Records,379 FM 2972 WEST,RUSK,75785,31.80817742,-95.16273078,CHEROKEE,48073,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1449,Texas,SMITH,SMITH COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,400,432,10002766,NA,HIFLD,HIFLD,2811 PUBLIC RD,TYLER,75702,32.39010504,-95.32790165,SMITH,48423,https://www.smithcountysheriff.com/,county
1449,Texas,SMITH COUNTY,SMITH COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,400,432,10002766,NA,HIFLD,HIFLD,2811 PUBLIC RD,TYLER,75702,32.39010504,-95.32790165,SMITH,48423,https://www.smithcountysheriff.com/,county
1449,Texas,SMITH COUNTY JAIL,SMITH COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,400,432,10002766,NA,HIFLD,HIFLD,2811 PUBLIC RD,TYLER,75702,32.39010504,-95.32790165,SMITH,48423,https://www.smithcountysheriff.com/,county
1449,Texas,SMITH JAIL,SMITH COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,400,432,10002766,NA,HIFLD,HIFLD,2811 PUBLIC RD,TYLER,75702,32.39010504,-95.32790165,SMITH,48423,https://www.smithcountysheriff.com/,county
1450,Texas,SMITH,SMITH UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1495,2234,10002758,NA,Public Records,Public Records,1313 COUNTY RD 19,LAMESA,79331,32.72666898,-101.9107456,DAWSON,48115,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1450,Texas,SMITH UNIT,SMITH UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1495,2234,10002758,NA,Public Records,Public Records,1313 COUNTY RD 19,LAMESA,79331,32.72666898,-101.9107456,DAWSON,48115,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1451,Texas,SOUTH CENTRAL REGIONAL OFFICE,SOUTH CENTRAL REGIONAL OFFICE,NA,Administrative,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1451,Texas,SOUTH CENTRAL RO,SOUTH CENTRAL REGIONAL OFFICE,NA,Administrative,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1453,Texas,STATEWIDE,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE FOR NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE FOR NON-SPECIFIC FACILITIES,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE FOR RESIDENTS,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE FOR STAFF COUNT,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE INMATES ONLY UNTIL ALSO PROVIDED,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE NON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDE STAFF ONLY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1453,Texas,STATEWIDEFORNON-FACILITY,STATEWIDE,NA,Geographic,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,state
1455,Texas,STEVENSON,STEVENSON UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1100,1384,10002900,NA,Public Records,Public Records,1525 FM 766,CUERO,77954,29.13430147,-97.29765002,DEWITT,48123,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1455,Texas,STEVENSON UNIT,STEVENSON UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1100,1384,10002900,NA,Public Records,Public Records,1525 FM 766,CUERO,77954,29.13430147,-97.29765002,DEWITT,48123,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1456,Texas,STILES,STILES UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2578,2981,10000229,NA,Public Records,Public Records,3060 FM 3514,BEAUMONT,77705,29.98843685,-94.05249596,JEFFERSON,48245,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1456,Texas,STILES UNIT,STILES UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2578,2981,10000229,NA,Public Records,Public Records,3060 FM 3514,BEAUMONT,77705,29.98843685,-94.05249596,JEFFERSON,48245,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1457,Texas,MAC STRINGFELL,STRINGFELLOW UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1012,1212,10000244,NA,Public Records,Public Records,1200 FM 655,ROSHARON,77583,29.28580592,-95.54729982,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1457,Texas,STRINGFELLOW,STRINGFELLOW UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1012,1212,10000244,NA,Public Records,Public Records,1200 FM 655,ROSHARON,77583,29.28580592,-95.54729982,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1457,Texas,STRINGFELLOW UNIT,STRINGFELLOW UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1012,1212,10000244,NA,Public Records,Public Records,1200 FM 655,ROSHARON,77583,29.28580592,-95.54729982,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1458,Texas,TARRANT,TARRANT COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,729,1271,10000166,NA,HIFLD,HIFLD,100 N LAMAR,FORT WORTH,76196,32.75582,-97.33673,TARRANT,48439,https://www.tarrantcounty.com/en/sheriff.html,county
1458,Texas,TARRANT COUNTY,TARRANT COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,729,1271,10000166,NA,HIFLD,HIFLD,100 N LAMAR,FORT WORTH,76196,32.75582,-97.33673,TARRANT,48439,https://www.tarrantcounty.com/en/sheriff.html,county
1458,Texas,TARRANT COUNTY JAIL,TARRANT COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,729,1271,10000166,NA,HIFLD,HIFLD,100 N LAMAR,FORT WORTH,76196,32.75582,-97.33673,TARRANT,48439,https://www.tarrantcounty.com/en/sheriff.html,county
1458,Texas,TARRANT JAIL,TARRANT COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,729,1271,10000166,NA,HIFLD,HIFLD,100 N LAMAR,FORT WORTH,76196,32.75582,-97.33673,TARRANT,48439,https://www.tarrantcounty.com/en/sheriff.html,county
1460,Texas,TELFORD,TELFORD UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2769,2872,10002731,NA,Public Records,Public Records,3899 STATE HWY 98,NEW BOSTON,75570,33.42068417,-94.47356067,BOWIE,48037,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1460,Texas,TELFORD UNIT,TELFORD UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,2769,2872,10002731,NA,Public Records,Public Records,3899 STATE HWY 98,NEW BOSTON,75570,33.42068417,-94.47356067,BOWIE,48037,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1461,Texas,TERRELL,TERRELL UNIT,NA,Prison,Med/Min,Adult,Male,0,NA,1499,1603,10000241,NA,Public Records,Public Records,1300 FM 655,ROSHARON,77583,29.29922211,-95.53861964,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1461,Texas,TERRELL UNIT,TERRELL UNIT,NA,Prison,Med/Min,Adult,Male,0,NA,1499,1603,10000241,NA,Public Records,Public Records,1300 FM 655,ROSHARON,77583,29.29922211,-95.53861964,BRAZORIA,48039,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1462,Texas,TEXARKANA FCI,TEXARKANA FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,874,745,10005113,NA,HIFLD,HIFLD,4001 LEOPARD DR,TEXARKANA,75501,33.3770826,-94.08842458,BOWIE,48037,https://www.bop.gov/locations/,federal
1462,Texas,TEXARKANA FEDERAL CORRECTIONAL INSTITUTION,TEXARKANA FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,874,745,10005113,NA,HIFLD,HIFLD,4001 LEOPARD DR,TEXARKANA,75501,33.3770826,-94.08842458,BOWIE,48037,https://www.bop.gov/locations/,federal
1463,Texas,TEXAS COMMISSION ON JAIL STANDARDS,TEXAS COMMISSION ON JAIL STANDARDS,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
1464,Texas,THE GEO GROUP INC RRC HOUSTON,THE GEO GROUP INC RRC HOUSTON,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1465,Texas,THREE RIVERS FCI,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1465,Texas,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION,NA,Prison,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1899,Texas,TOM GREEN COUNTY,TOM GREEN COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,427,449,10002819,NA,HIFLD,HIFLD,122 W HARRIS,SAN ANGELO,76903,31.46354435,-100.4400053,TOM GREEN,48451,https://www.tomgreencountysheriff.org/,county
1899,Texas,TOM GREEN COUNTY JAIL,TOM GREEN COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,427,449,10002819,NA,HIFLD,HIFLD,122 W HARRIS,SAN ANGELO,76903,31.46354435,-100.4400053,TOM GREEN,48451,https://www.tomgreencountysheriff.org/,county
1899,Texas,TOM GREEN JAIL,TOM GREEN COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,427,449,10002819,NA,HIFLD,HIFLD,122 W HARRIS,SAN ANGELO,76903,31.46354435,-100.4400053,TOM GREEN,48451,https://www.tomgreencountysheriff.org/,county
1467,Texas,TORRES,TORRES UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1310,1384,10000237,NA,Public Records,Public Records,125 PRIVATE RD 4303,HONDO,78861,29.35189011,-99.19614816,MEDINA,48325,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1467,Texas,TORRES UNIT,TORRES UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1310,1384,10000237,NA,Public Records,Public Records,125 PRIVATE RD 4303,HONDO,78861,29.35189011,-99.19614816,MEDINA,48325,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1468,Texas,TRAVIS,TRAVIS COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,348,361,10002842,NA,HIFLD,HIFLD,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,county
1468,Texas,TRAVIS COUNTY,TRAVIS COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,348,361,10002842,NA,HIFLD,HIFLD,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,county
1468,Texas,TRAVIS COUNTY JAIL,TRAVIS COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,348,361,10002842,NA,HIFLD,HIFLD,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,county
1469,Texas,TRAVIS,TRAVIS COUNTY STATE JAIL,NA,Hybrid,Min,Adult,Male,0,NA,743,1161,10002842,NA,Public Records,Public Records,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,state
1469,Texas,TRAVIS COUNTY STATE JAIL,TRAVIS COUNTY STATE JAIL,NA,Hybrid,Min,Adult,Male,0,NA,743,1161,10002842,NA,Public Records,Public Records,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,state
1469,Texas,TRAVIS JAIL,TRAVIS COUNTY STATE JAIL,NA,Hybrid,Min,Adult,Male,0,NA,743,1161,10002842,NA,Public Records,Public Records,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,https://www.tcsheriff.org/,state
1470,Texas,TULIA,TULIA UNIT,NA,Prison,Min,Adult,Male,0,NA,522,606,10000155,NA,Public Records,Public Records,4000 HWY 86 W,TULIA,79088,34.53122999,-101.812789,SWISHER,48437,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1470,Texas,TULIA UNIT,TULIA UNIT,NA,Prison,Min,Adult,Male,0,NA,522,606,10000155,NA,Public Records,Public Records,4000 HWY 86 W,TULIA,79088,34.53122999,-101.812789,SWISHER,48437,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1471,Texas,COUNTY REHABILITATION CENTER,TYLER COUNTY REHABILITATION CENTER,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1471,Texas,COUNTY REHABILITATION CENTER TYLER,TYLER COUNTY REHABILITATION CENTER,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1471,Texas,TYLER COUNTY REHABILITATION CENTER,TYLER COUNTY REHABILITATION CENTER,NA,Transitional Center,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1472,Texas,VANCE,VANCE UNIT,NA,Prison,Min,Adult,Male,0,NA,300,378,10002885,NA,Public Records,Public Records,2 JESTER RD,RICHMOND,77406,29.62119249,-95.69269771,FORT BEND,48157,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1472,Texas,VANCE UNIT,VANCE UNIT,NA,Prison,Min,Adult,Male,0,NA,300,378,10002885,NA,Public Records,Public Records,2 JESTER RD,RICHMOND,77406,29.62119249,-95.69269771,FORT BEND,48157,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1900,Texas,VICTORIA COUNTY,VICTORIA COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,375,524,10002907,NA,HIFLD,HIFLD,101 N GLASS ST,VICTORIA,77901,28.80034108,-97.00841481,VICTORIA,48469,http://www.victoriasheriff.org/,county
1900,Texas,VICTORIA COUNTY JAIL,VICTORIA COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,375,524,10002907,NA,HIFLD,HIFLD,101 N GLASS ST,VICTORIA,77901,28.80034108,-97.00841481,VICTORIA,48469,http://www.victoriasheriff.org/,county
1900,Texas,VICTORIA JAIL,VICTORIA COUNTY JAIL,NA,Jail,NA,NA,NA,NA,NA,375,524,10002907,NA,HIFLD,HIFLD,101 N GLASS ST,VICTORIA,77901,28.80034108,-97.00841481,VICTORIA,48469,http://www.victoriasheriff.org/,county
1474,Texas,VOL OF AMER DALLAS TX,VOLUNTEERS OF AMERICA DALLAS TX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1474,Texas,VOLUNTEERS OF AMERICA DALLAS TX,VOLUNTEERS OF AMERICA DALLAS TX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1474,Texas,VOLUNTEERS OF AMERICA DALLAS TX,VOLUNTEERS OF AMERICA DALLAS TX,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1475,Texas,VOLUNTEERS OF AMERICA FORT WORTH TEXAS,VOLUNTEERS OF AMERICA FORT WORTH TEXAS,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,448e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1476,Texas,VOLUNTEERS OF AMERICA TEXAS INC RRC HUTCHINS,VOLUNTEERS OF AMERICA TEXAS INC RRC HUTCHINS,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,448e18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,federal
1477,Texas,WALLACE,WALLACE UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1092,1444,10000180,NA,Public Records,Public Records,1675 S FM 3525,COLORADO CITY,79512,32.39929603,-100.880095,MITCHELL,48335,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1477,Texas,WALLACE UNIT,WALLACE UNIT,NA,Prison,Max/Min,Adult,Male,0,NA,1092,1444,10000180,NA,Public Records,Public Records,1675 S FM 3525,COLORADO CITY,79512,32.39929603,-100.880095,MITCHELL,48335,http://www.tdcj.state.tx.us/unit_directory/index.html,state
1479,Texas,WEBB,WEBB COUNTY JAIL,NA,Jail,NA,NA,NA,0,NA,485,570,10002922,NA,HIFLD,HIFLD,1001 WASHINGTON ST,LAREDO,78040,27.50818812,-99.50609338,WEBB,48479,NA,county
