"Facility.ID","State","xwalk_name_raw","xwalk_name_clean","Jurisdiction"
2429,"Minnesota","SANDSTONE FEDERAL CORRECTIONAL INSTITUTION","SANDSTONE FEDERAL CORRECTIONAL INSTITUTION","federal"
2430,"Pennsylvania","SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTION","SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTION","federal"
2431,"Texas","SEAGOVILLE FEDERAL CORRECTIONAL INSTITUTION","SEAGOVILLE FEDERAL CORRECTIONAL INSTITUTION","federal"
2432,"Washington","SEATAC FEDERAL DETENTION CENTER","SEATAC FEDERAL DETENTION CENTER","federal"
2433,"Oregon","SHERIDAN FEDERAL CORRECTIONAL INSTITUTION","SHERIDAN FEDERAL CORRECTIONAL INSTITUTION","federal"
2434,"Texas","SOUTH CENTRAL REGIONAL OFFICE","SOUTH CENTRAL REGIONAL OFFICE","federal"
2435,"Georgia","SOUTHEAST REGIONAL OFFICE","SOUTHEAST REGIONAL OFFICE","federal"
2436,"Missouri","SPRINGFIELD MEDICAL CENTER FOR FEDERAL PRISONERS","SPRINGFIELD MEDICAL CENTER FOR FEDERAL PRISONERS","federal"
2437,"Alabama","TALLADEGA FEDERAL CORRECTIONAL INSTITUTION","TALLADEGA FEDERAL CORRECTIONAL INSTITUTION","federal"
2438,"Florida","TALLAHASSEE FEDERAL CORRECTIONAL INSTITUTION","TALLAHASSEE FEDERAL CORRECTIONAL INSTITUTION","federal"
2439,"California","TERMINAL ISLAND FEDERAL CORRECTIONAL INSTITUTION","TERMINAL ISLAND FEDERAL CORRECTIONAL INSTITUTION","federal"
2440,"Indiana","TERRE HAUTE FEDERAL CORRECTIONAL COMPLEX","TERRE HAUTE FEDERAL CORRECTIONAL COMPLEX","federal"
2441,"Texas","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","TEXARKANA FEDERAL CORRECTIONAL INSTITUTION","federal"
2442,"Illinois","THOMSON UNITED STATES PENITENTIARY","THOMSON UNITED STATES PENITENTIARY","federal"
2443,"Texas","THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION","THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION","federal"
2444,"Arizona","TUCSON FEDERAL CORRECTIONAL COMPLEX","TUCSON FEDERAL CORRECTIONAL COMPLEX","federal"
2445,"California","VICTORVILLE FEDERAL CORRECTIONAL COMPLEX","VICTORVILLE FEDERAL CORRECTIONAL COMPLEX","federal"
2446,"Minnesota","WASECA FEDERAL CORRECTIONAL INSTITUTION","WASECA FEDERAL CORRECTIONAL INSTITUTION","federal"
2447,"California","WESTERN REGIONAL OFFICE","WESTERN REGIONAL OFFICE","federal"
2448,"South Carolina","WILLIAMSBURG FEDERAL CORRECTIONAL INSTITUTION","WILLIAMSBURG FEDERAL CORRECTIONAL INSTITUTION","federal"
2449,"South Dakota","YANKTON FEDERAL PRISON CAMP","YANKTON FEDERAL PRISON CAMP","federal"
2450,"Mississippi","YAZOO CITY FEDERAL CORRECTIONAL COMPLEX","YAZOO CITY FEDERAL CORRECTIONAL COMPLEX","federal"
2336,"Not Available","ALPHA HOUSE BILLINGS MT","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","BALDWIN COUNTY JAIL BAY MINETTE AL","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","BUTLER COUNTY JAIL EL DORADO KS","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","CENTERSTONE OF ILLINOIS MARION IL","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","COMMUNITY EDUCATION CENTERS IN RAPID CITY SD","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2451,"Georgia","D RAY JAMES CI","D RAY JAMES CORRECTIONAL FACILITY","federal"
2336,"Not Available","FAMILY GUIDANCE CENTERS INC SPRINGFIELD IL","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","JL FRESNO COUNTY JAIL FRESNO CA","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","KALAMAZOO PROB ENHANCEMENT PRO KALAMAZOO MI","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","KINTOCK NEWARK","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","LEBANON COMMUNITY CORR CENTER LEBANON VA","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","LINN COUNTY CORRECTIONAL CENTE CEDAR RAPIDS IA","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2452,"Pennsylvania","MOSHANNON VALLEY CI","MOSHANNON VALLEY CORRECTIONAL CENTER","federal"
2336,"Not Available","PARSONS HOUSE MILWAUKEE WI","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","RE-ENTRY DEVELOPMENT BATON ROUGE LA","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2453,"North Carolina","RIVERS CI","RIVERS CORRECTIONAL INSTITUTION","federal"
2336,"Not Available","ROCK COUNTY SHERIFFS DEPT JANESVILLE WI","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","RRC MONTGOMERY ALABAMA MONTGOMERY AL","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","SPOKANE RRC SPOKANE WA","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","VOLUNTEERS OF AMERICA OF IN EVANSVILLE IN","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2336,"Not Available","WATKINSON HOUSE HARTFORD CT","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
2451,"Georgia","D RAY JAMES CORRECTIONAL FACILITY","D RAY JAMES CORRECTIONAL FACILITY","federal"
2452,"Pennsylvania","MOSHANNON VALLEY CORRECTIONAL CENTER","MOSHANNON VALLEY CORRECTIONAL CENTER","federal"
2453,"North Carolina","RIVERS CORRECTIONAL INSTITUTION","RIVERS CORRECTIONAL INSTITUTION","federal"
1735,"Idaho","TWIN FALLS CRC","TWIN FALLS COMMUNITY REENTRY CENTER","state"
501,"Indiana","EDINBURGH ICU","EDINBURGH CORRECTIONAL FACILITY","state"
505,"Indiana","LAPORTE JUYENILE LPJ","LAPORTE JUVENILE CORRECTIONAL FACILITY","state"
650,"Michigan","ALGER MAX CORR FACILITY","ALGER CORRECTIONAL FACILITY","state"
651,"Michigan","BARAGA MAX CORR FACILITY","BARAGA CORRECTIONAL FACILITY","state"
652,"Michigan","BELLAMY CREEK CORR FACILITY","BELLAMY CREEK CORRECTIONAL FACILITY","state"
653,"Michigan","CARSON CITY CORR FACILITY EAST","CARSON CITY CORRECTIONAL FACILITY","state"
654,"Michigan","CENTRAL MICHIGAN CORR FACILITY","CENTRAL MICHIGAN CORRECTIONAL FACILITY","state"
661,"Michigan","COOPER STREET CORR FACILITY","COOPER STREET CORRECTIONAL FACILITY","state"
665,"Michigan","EARNEST C BROOKS CORR FAC","EARNEST C BROOKS CORRECTIONAL FACILITY","state"
668,"Michigan","G ROBERT COTTON CORR FACILITY","G ROBERT COTTON CORRECTIONAL FACILITY","state"
669,"Michigan","GUS HARRISON CORR FACILITY","GUS HARRISON CORRECTIONAL FACILITY","state"
671,"Michigan","IONIA MAXIMUM CORR FACILITY","IONIA CORRECTIONAL FACILTY","state"
684,"Michigan","RICHARD A HANDLON CORR FAC","RICHARD A HANDLON CORRECTIONAL FACILITY","state"
689,"Michigan","WOMENS HURON VALLEY","WOMENS HURON VALLEY CORRECTIONAL FACILITY","state"
690,"Michigan","WOODLAND CORR FACILITY","WOODLAND CENTER CORRECTIONAL FACILITY","state"
817,"Nevada","NDOC- NORTHERN NEVADA CORRECTIONAL CENTER","NORTHERN NEVADA CORRECTIONAL CENTER","state"
965,"North Carolina","CALEDONIA CC","CALEDONIA CORRECTIONAL INSTITUTION","state"
1210,"South Carolina","CAMILLE GRAHAM CORRECTIONAL INSTITUTION","CAMILLE GRAHAM CORRECTIONAL INSTITUTION","state"
1247,"Tennessee","BLEDSOE COUNTY CORRECTIONAL COMPLEX F","BLEDSOE COUNTY CORRECTIONAL COMPLEX","state"
1247,"Tennessee","BLEDSOE COUNTY CORRECTIONAL COMPLEX M","BLEDSOE COUNTY CORRECTIONAL COMPLEX","state"
1253,"Tennessee","DEBERRY SPECIAL NEEDS FACILITY","LOIS M DERRY SPECIAL NEEDS FACILITY","state"
1248,"Tennessee","DEBRA JOHNSON REHABILITATION CENTER","DEBRA K JOHNSON REHABILITATION CENTER","state"
1254,"Tennessee","MARK H LUTTRELL TRANSITION CENTER","MARK LUTTRELL TRANSITION CENTER","state"
1254,"Tennessee","MARK H LUTTRELL TRANSITION CENTER-","MARK LUTTRELL TRANSITION CENTER","state"
1268,"Tennessee","WEST TENNESSEE STATE PENITENTIARY F","WEST TENNESSEE STATE PENITENTIARY","state"
1268,"Tennessee","WEST TENNESSEE STATE PENITENTIARY M","WEST TENNESSEE STATE PENITENTIARY","state"
1134,"Oregon","CCCM","COFFEE CREEK CORRECTIONAL FACILITY","state"
1137,"Oregon","DRCM","DEER RIDGE CORRECTIONAL INSTITUTION","state"
1203,"Rhode Island","UNSPECIFIED FACILITIES","NON-SPECIFIC FACILITIES","state"
743,"Missouri","EASTERN RECEPTION DIAGNOSTIC CORRECTIONAL CENTER","BONNE TERRE EASTERN RECEPTION DIAGNOSTICS CORRECTIONAL CENTER","state"
743,"Missouri","BONNE TERRE","BONNE TERRE EASTERN RECEPTION DIAGNOSTICS CORRECTIONAL CENTER","state"
769,"Missouri","TCSTL ST LOUIS PROBATION 8 PAROLE","TRANSITIONAL CENTER OF ST LOUIS","state"
2456,"Missouri","UNSPECIFIED FACILITIES","UNSPECIFIED FACILITIES","state"
751,"Missouri","CTCC TIPTON FULTON","FULTON CTCC","state"
751,"Missouri","CTCC TIPTON","FULTON CTCC","state"
753,"Missouri","JCCC JEFFERSON CITY CHILLICOTHE","JCCC JEFFERSON CITY","state"
762,"Missouri","SCCC LICKING CHILLICOTHE","SOUTH CENTRAL CORRECTIONAL CENTER","state"
774,"Missouri","WERDCC VANDALIA BONNE TERRE","WOMENS EASTERN RECEPTION DIAGNOSTIC AND CORRECTIONAL CENTER","state"
771,"Missouri","WMCC CAMERON MOBERLY","WESTERN MISSOURI CORRECTIONAL CENTER","state"
2454,"Maryland","JAIL INDUSTRIES BUILDING","JAIL INDUSTRIES BUILDING","state"
923,"New York","MOHAWKIWALSH RMU","MOHAWK WALSH REGIONAL MEDICAL UNIT","state"
653,"Michigan","CARSON CITY CORRECTIONA FACILITY","CARSON CITY CORRECTIONAL FACILITY","state"
654,"Michigan","CENTRAL MICHIGAN CORRECTIONA FACILITY","CENTRAL MICHIGAN CORRECTIONAL FACILITY","state"
654,"Michigan","CENTRAL MMICHIGAN CORRECTIONAL FACILITY","CENTRAL MICHIGAN CORRECTIONAL FACILITY","state"
661,"Michigan","COOPER STREET CORRECTIONA FACILITY","COOPER STREET CORRECTIONAL FACILITY","state"
665,"Michigan","EAMEST C BROOKS CORRECTION FACILITY","EARNEST C BROOKS CORRECTIONAL FACILITY","state"
1739,"Michigan","ELECTRONIC MONITORING","ELECTRONIC MONITORING CENTER","state"
669,"Michigan","GUS HARRISON CORRECTIONA FACILITY","GUS HARRISON CORRECTIONAL FACILITY","state"
1740,"Michigan","IONIA REGIONAL FACILITY","IONIA REGIONAL WAREHOUSE","state"
1742,"Michigan","JACKSON TRAINING ACADEMY","JACKSON TRAINING CENTER","state"
673,"Michigan","KINROSS CORRECTIONA FACILITY","KINROSS CORRECTIONAL FACILITY","state"
1744,"Michigan","OUTHERN REGION ACADEMY","SOUTHERN REGION ACADEMY","state"
422,"Hawaii","OCCO","OHAU COMMUNITY CORRECTIONAL CENTER","state"
2455,"Michigan","NORTHERN REGION TRAINING","NORTHERN REGION TRAINING","state"
2457,"Georgia","ICE FOLKSTON ANNEX IHSC","ICE FOLKSTON ANNEX IHSC","immigration"
2458,"Texas","ICE LA QUINTA - PEARSALL HOUSE OF PEACE","ICE LA QUINTA - PEARSALL HOUSE OF PEACE","immigration"
2459,"Pennsylvania","CLARKS SUMMIT","CLARKS SUMMIT STATE HOSPITAL","psychiatric"
2460,"Pennsylvania","DANVILLE","DANVILLE STATE HOSPITAL","psychiatric"
2461,"Pennsylvania","NORRISTOWN","NORRISTOWN STATE HOSPITAL","psychiatric"
2462,"Pennsylvania","SOUTH MOUNTAIN RC","SOUTH MOUNTAIN RC STATE HOSPITAL","psychiatric"
2463,"Pennsylvania","TORRANCE","TORRANCE STATE HOSPITAL","psychiatric"
2464,"Pennsylvania","WARREN","WARREN STATE HOSPITAL","psychiatric"
2465,"Pennsylvania","WERNERSVILLE","WERNERSVILLE STATE HOSPITAL","psychiatric"
2459,"Pennsylvania","CLARKS SUMMIT STATE HOSPITAL","CLARKS SUMMIT STATE HOSPITAL","psychiatric"
2460,"Pennsylvania","DANVILLE STATE HOSPITAL","DANVILLE STATE HOSPITAL","psychiatric"
2461,"Pennsylvania","NORRISTOWN STATE HOSPITAL","NORRISTOWN STATE HOSPITAL","psychiatric"
2462,"Pennsylvania","SOUTH MOUNTAIN RC STATE HOSPITAL","SOUTH MOUNTAIN RC STATE HOSPITAL","psychiatric"
2463,"Pennsylvania","TORRANCE STATE HOSPITAL","TORRANCE STATE HOSPITAL","psychiatric"
2464,"Pennsylvania","WARREN STATE HOSPITAL","WARREN STATE HOSPITAL","psychiatric"
2465,"Pennsylvania","WERNERSVILLE STATE HOSPITAL","WERNERSVILLE STATE HOSPITAL","psychiatric"
2336,"Not Available","CYDKAM CENTER LLC NEELYVILLE MO","ALL BOP RESIDENTIAL REENTRY CENTERS","federal"
503,"Indiana","INDIANA STATE PRISON ISO","INDIANA STATE PRISON","state"
507,"Indiana","LOGANSPORT COR UNIT","LOGANSPORT JUVENILE CORRECTIONAL FACILITY","state"
509,"Indiana","MIAMI - MCA","MIAMI CORRECTIONAL FACILITY","state"
510,"Indiana","NEW CASTLE - NCA","NEW CASTLE CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON - IRO","PENDLETON CORRECTIONAL FACILITY","state"
511,"Indiana","PENDLETON TREATMENT UNIT","PENDLETON CORRECTIONAL FACILITY","state"
516,"Indiana","RECEPTION DIAG CENTER","RECEPTION AND DIAGNOSTIC CENTER","state"
517,"Indiana","ROCKVILLE INTAKE","ROCKVILLE CORRECTIONAL FACILITY","state"
519,"Indiana","SOUTH BEND RE-ENTRY","SOUTH BEND REENTRY CENTER","state"
524,"Indiana","WABASH VALLEY - WVA","WABASH VALLEY CORRECTIONAL FACILITY","state"
525,"Indiana","WCU SECURE HOUSING UNIT","WESTVILLE CORRECTIONAL FACILITY","state"
525,"Indiana","WESTVILLE - WCA","WESTVILLE CORRECTIONAL FACILITY","state"
504,"Indiana","WOMENS PRISON","INDIANA WOMENS PRISON","state"
524,"Indiana","WVS SECURE HOUSING UNIT","WABASH VALLEY CORRECTIONAL FACILITY","state"
1210,"South Carolina","CAMILLE","CAMILLE GRAHAM CORRECTIONAL INSTITUTION","state"
1233,"South Carolina","WATEREE","WATEREE RIVER CORRECTIONAL INSTITUTION","state"
2466,"West Virginia","COMMUNITY CORRECTIONS STAFF TOTAL","COMMUNITY CORRECTIONS STAFF TOTAL","state"
2467,"West Virginia","CORRECTIONAL CENTERS STAFF TOTAL","CORRECTIONAL CENTERS STAFF TOTAL","state"
2468,"West Virginia","JUVENILE SERVICES STAFF TOTAL","JUVENILE SERVICES STAFF TOTAL","state"
2469,"West Virginia","REGIONAL JAILS STAFF TOTAL","REGIONAL JAILS STAFF TOTAL","county"
2470,"Texas","BAILEY JAIL","BAILEY COUNTY JAIL","county"
2471,"Texas","COLORADO JAIL","COLORADO COUNTY JAIL","county"
2472,"Texas","MADISON JAIL","MADISON COUNTY JAIL","county"
2470,"Texas","BAILEY COUNTY JAIL","BAILEY COUNTY JAIL","county"
2471,"Texas","COLORADO COUNTY JAIL","COLORADO COUNTY JAIL","county"
2472,"Texas","MADISON COUNTY JAIL","MADISON COUNTY JAIL","county"
1625,"West Virginia","BECKLEY CORRECTIONAL CENTER","BECKLEY CORRECTIONAL CENTER","state"
1066,"Ohio","ACI","ALLEN OAKWOOD CORRECTIONAL INSTITUTION","state"
1066,"Ohio","ACI - PC","ALLEN OAKWOOD CORRECTIONAL INSTITUTION","state"
1066,"Ohio","ACI - RTU","ALLEN OAKWOOD CORRECTIONAL INSTITUTION","state"
1067,"Ohio","BECI - CAMP","BELMONT CORRECTIONAL INSTITUTION","state"
1068,"Ohio","CCI - DEATH ROW","CHILLICOTHE CORRECTIONAL INSTITUTION","state"
1069,"Ohio","CRC - CADRE","CORRECTIONAL RECEPTION CENTER","state"
1069,"Ohio","CRC - RECEPTION","CORRECTIONAL RECEPTION CENTER","state"
1069,"Ohio","CRC - RTU","CORRECTIONAL RECEPTION CENTER","state"
1069,"Ohio","CRC - YOUTH","CORRECTIONAL RECEPTION CENTER","state"
1072,"Ohio","FMC - DEATH ROW","FRANKLIN MEDICAL CENTER","state"
1072,"Ohio","FMC - INTENSIVE CARE - MALE CMC","FRANKLIN MEDICAL CENTER","state"
1073,"Ohio","GCI - CAMP","GRAFTON CORRECTIONAL INSTITUTION","state"
1073,"Ohio","GCI - RTU","GRAFTON CORRECTIONAL INSTITUTION","state"
1075,"Ohio","LECI - CAMP","LEBANON CORRECTIONAL INSTITUTION","state"
1077,"Ohio","LORCI - CADRE","LORAIN CORRECTIONAL INSTITUTION","state"
1077,"Ohio","LORCI - RECEPTION","LORAIN CORRECTIONAL INSTITUTION","state"
1078,"Ohio","MACI - MINIMUM","MADISON CORRECTIONAL INSTITUTION","state"
1079,"Ohio","MANCI - CAMP","MANSFIELD CORRECTIONAL INSTITUTION","state"
1080,"Ohio","MCI - CAMP","MARION CORRECTIONAL INSTITUTION","state"
1082,"Ohio","NCCI","NORTH CENTRAL CORRECTIONAL CENTER","state"
1084,"Ohio","NEPRC","NORTHEAST REINTEGRATION CENTER","state"
1085,"Ohio","ORW - DEATH ROW","OHIO REFORMATORY FOR WOMEN","state"
1085,"Ohio","ORW - RECEPTION","OHIO REFORMATORY FOR WOMEN","state"
1085,"Ohio","ORW - RTU","OHIO REFORMATORY FOR WOMEN","state"
1086,"Ohio","OSP - DEATH ROW","OHIO STATE PENITENTIARY","state"
1092,"Ohio","SOCF - RTU","SOUTHERN OHIO CORRECTIONAL FACILITY","state"
1095,"Ohio","TCI - CAMP","TRUMBULL CORRECTIONAL INSTITUTION","state"
1094,"Ohio","TOCI - PC","TOLEDO CORRECTIONAL INSTITUTION","state"
1097,"Ohio","WCI - RTU","WARREN CORRECTIONAL INSTITUTION","state"
1026,"North Dakota","JRMU","JAMES RIVER CORRECTIONAL CENTER","state"
2473,"North Dakota","TRC","TOMPKINS REHABILITATION CENTER","state"
2473,"North Dakota","TOMPKINS REHABILITATION CENTER","TOMPKINS REHABILITATION CENTER","state"
1086,"Ohio","OSP - CAMP","OHIO STATE PENITENTIARY","state"
719,"Mississippi","CHICKASAW COUNTY","CHICKASAW COUNTY CORRECTIONAL FACILITY","state"
734,"Mississippi","SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION","SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION LEAKESVILLE","state"
1585,"Washington","AIRWAY HEIGHTS CORRECTIONS CENTER12","AIRWAY HEIGHTS CORRECTIONS CENTER","state"
718,"Mississippi","CENTRAL MISSISSIPPI CORRECTIONAL FACILIT","CENTRAL MISSISSIPPI CORRECTIONAL FACILITY","state"
2474,"Alabama","AUTAUGA YOUTH FACILITY ALABAMA","ALABAMA DEPT OF YOUTH SERVICES - AUTAUGA CAMPUS","state"
2475,"Alabama","MT MEIGS CAMPUS YOUTH FACILITY ALABAMA","ALABAMA DEPT OF YOUTH SERVICES - MT MEIGS CAMPUS","state"
2476,"Alabama","VACCA CAMPUS YOUTH FACILITY ALABAMA","ALABAMA DEPT OF YOUTH SERVICES - VACCA CAMPUS","state"
2477,"Alabama","BALDWIN COUNTY REGIONAL JDC YOUTH FACILITY ALABAMA","BALDWIN COUNTY REGIONAL JUVENILE DETENTION CENTER","county"
2478,"Alabama","COOSA VALLEY REGIONAL JDC YOUTH FACILITY ALABAMA","COOSA VALLEY YOUTH SERVICES","county"
2479,"Alabama","DALLAS COUNTY JDC YOUTH FACILITY ALABAMA","DALLAS COUNTY JUVENILE DETENTION CENTER","county"
2480,"Alabama","ROSS-BELL JEFFERSON COUNTY YDC YOUTH FACILITY ALABAMA","G-ROSS BELL YOUTH DETENTION CENTER","county"
2481,"Alabama","LEE COUNTY YDC YOUTH FACILITY ALABAMA","LEE COUNTY YOUTH DEVELOPMENT CENTER","county"
2482,"Alabama","MONTGOMERY COUNTRY YOUTH FACILITY YOUTH FACILITY ALABAMA","MONTGOMERY COUNTY YOUTH FACILITY","county"
2483,"Alabama","SHELBY COUNTY REGIONAL JUVENILE DETENTION FACILITY YOUTH FACILITY ALABAMA","SHELBY COUNTY YOUTH DETENTION FACILITY","county"
2484,"Alabama","SOUTHEAST ALABAMA DIVERSION CENTER YOUTH FACILITY ALABAMA","SOUTHEAST ALABAMA YOUTH SERVICES DIVERSION CENTER","county"
2485,"Alabama","JAMES T STRICKLAND YOUTH CENTER YOUTH FACILITY ALABAMA","STRICKLAND YOUTH DETENTION CENTER","county"
2486,"Alabama","TENNESSEE VALLEY JDC UNIVERSITY HEALTH SERVICES YOUTH FACILITY ALABAMA","TENNESSEE VALLEY JUVENILE DETENTION CENTER","county"
2487,"Alabama","NEAVES-DAVIS CENTER FOR CHILDREN YOUTH FACILITY ALABAMA","THE NEAVES-DAVIS CENTER FOR CHILDREN","county"
2488,"Alabama","TUSCALOOSA COUNTY JUVENILE DETENTION CENTER YOUTH FACILITY ALABAMA","TUSCALOOSA COUNTY JUVENILE DETENTION CENTER","county"
2489,"Alaska","JOHNSON YOUTH CENTER JUNEAU YOUTH FACILITY ALASKA","JOHNSON YOUTH CENTER","state"
2490,"Alaska","KENAI PENINSULA YOUTH FACILITY YOUTH FACILITY ALASKA","KENAI PENINSULA YOUTH FACILITY","state"
2491,"Alaska","MAT-SU YOUTH FACILITY PALMER YOUTH FACILITY ALASKA","MAT-SU YOUTH FACILITY","state"
2492,"Arizona","DURANGO FACILITY YOUTH FACILITY ARIZONA","DURANGO JUVENILE DETENTION FACILITY","state"
2493,"Arizona","SOUTH EAST FACILITY YOUTH FACILITY ARIZONA","SOUTHEAST JUVENILE DETENTION FACILITY","county"
2494,"Arkansas","MANSFIELD JUVENILE TREATMENT CENTER YOUTH FACILITY ARKANSAS","MANSFIELD JUVENILE TREATMENT CENTER CENTER FOR GIRLS","state"
2496,"California","COUNTY OF LOS ANGELES PROBATION DEPARTMENT YOUTH FACILITY CALIFORNIA","COUNTYWIDE LOS ANGELES JUVENILE","county"
2499,"California","DIVISION OF JUVENILE JUSTICE STATEWIDE YOUTH FACILITY CALIFORNIA","STATEWIDE JUVENILE","state"
2501,"Colorado","ADAMS YSC YOUTH FACILITY COLORADO","ADAMS YOUTH SERVICES CENTER","state"
2502,"Colorado","ASPIRE YSC YOUTH FACILITY COLORADO","ASPIRE YOUTH SERVICES CENTER AT LOOKOUT MOUNTAIN","state"
2503,"Colorado","GILLIAM YSC YOUTH FACILITY COLORADO","GILLIAM YOUTH SERVICES CENTER","state"
2504,"Colorado","GOLDEN PEAK YSC YOUTH FACILITY COLORADO","GOLDEN PEAK YOUTH SERVICES CENTER AT LOOKOUT MOUNTAIN","state"
2505,"Colorado","GRAND MESA YSC YOUTH FACILITY COLORADO","GRAND MESA YOUTH SERVICES CENTER","state"
2506,"Colorado","MARVIN FOOTE YSC YOUTH FACILITY COLORADO","MARVIN W FOOTE YOUTH SERVICES CENTER","state"
2507,"Colorado","MOUNT VIEW YSC YOUTH FACILITY COLORADO","MOUNT VIEW YOUTH SERVICES CENTER","state"
2508,"Colorado","PLATTE VALLEY YSC YOUTH FACILITY COLORADO","PLATTE VALLEY YOUTH SERVICES CENTER","state"
2509,"Colorado","PUEBLO YSC YOUTH FACILITY COLORADO","PUEBLO YOUTH SERVICES CENTER","state"
2510,"Colorado","SPRING CREEK YSC YOUTH FACILITY COLORADO","SPRING CREEK YOUTH SERVICES CENTER","state"
2511,"Colorado","TOTAL STATE YOUTH FACILITY COLORADO","STATEWIDE JUVENILE","state"
2512,"Colorado","SUMMIT YSC YOUTH FACILITY COLORADO","SUMMIT YOUTH SERVICES CENTER AT LOOKOUT MOUNTAIN","state"
2513,"Colorado","ZEBULON PIKE YSC YOUTH FACILITY COLORADO","ZEBULON PIKE YOUTH SERVICES CENTER","state"
2514,"Connecticut","JUVENILE DETENTION CENTER AT HARTFORD YOUTH FACILITY CONNECTICUT","HARTFORD JUVENILE DETENTION CENTER","state"
2515,"Connecticut","SECURE COMMUNITY RESIDENTIAL PROGRAM HAMDEN YOUTH FACILITY CONNECTICUT","SECURE YOUTH RESIDENTIAL PROGRAM HAMDEN","state"
2516,"Connecticut","SECURE COMMUNITY RESIDENTIAL PROGRAM HARTFORD YOUTH FACILITY CONNECTICUT","SECURE YOUTH RESIDENTIAL PROGRAM HARTFORD","state"
2517,"Connecticut","COMMUNITY RESIDENTIAL PROGRAM HAMDEN YOUTH FACILITY CONNECTICUT","YOUTH RESIDENTIAL PROGRAM HAMDEN","state"
2518,"Connecticut","COMMUNITY RESIDENTIAL PROGRAM HARTFORD YOUTH FACILITY CONNECTICUT","YOUTH RESIDENTIAL PROGRAM HARTFORD","state"
2519,"Delaware","RESIDENTIAL COTTAGES YOUTH FACILITY DELAWARE","DIVISION OF YOUTH REHABILITATIVE SERVICES RESIDENTIAL COTTAGES","state"
2520,"Delaware","FERRIS SCHOOL YOUTH FACILITY DELAWARE","FERRIS SCHOOL FOR BOYS","state"
2521,"Delaware","NEW CASTLE COUNTY DETENTION CENTER YOUTH FACILITY DELAWARE","NEW CASTLE COUNTY DETENTION CENTER","state"
2522,"Delaware","STEVENSON HOUSE DETENTION CENTER YOUTH FACILITY DELAWARE","STEVENSON HOUSE DETENTION CENTER","state"
2523,"Florida","ALACHUA ACADEMY YOUTH FACILITY FLORIDA","ALACHUA ACADEMY YOUTH FACILITY","state"
2527,"Florida","BREVARD REGIONAL JUVENILE DETENTION CENTER YOUTH FACILITY FLORIDA","BREVARD JUVENILE DETENTION CENTER","state"
2528,"Florida","BREVARD GROUP TREATMENT YOUTH FACILITY FLORIDA","BREVARD YOUTH GROUP TREATMENT HOME","state"
2529,"Florida","BROOKSVILLE ACADEMY YOUTH FACILITY FLORIDA","BROOKSVILLE YOUTH ACADEMY","state"
2530,"Florida","BROWARD REGIONAL JUVENILE DETENTION CENTER YOUTH FACILITY FLORIDA","BROWARD JUVENILE DETENTION CENTER","state"
2532,"Florida","CENTER FOR SUCCESS AND INDEPENDENCE-OCALA YOUTH FACILITY FLORIDA","CENTER FOR SUCCESS AND INDEPENDENCE OCALA","state"
2533,"Florida","CENTER FOR SUCCESS AND INDEPENDENCE SA YOUTH FACILITY FLORIDA","CENTER FOR SUCCESS AND INDEPENDENCE OCALA SUBSTANCE ABUSE TREATMENT","state"
2535,"Florida","COLLIER REGIONAL JUVENILE DETENTION CENTER YOUTH FACILITY FLORIDA","COLLIER JUVENILE DETENTION CENTER","state"
2537,"Florida","CRESTVIEW YOUTH ACADEMY YOUTH FACILITY FLORIDA","CRESTVIEW YOUTH ACADEMY","state"
2538,"Florida","CYPRESS CREEK TREATMENT CENTER YOUTH FACILITY FLORIDA","CYPRESS CREEK JUVENILE OFFENDER CORRECTIONAL CENTER TREATMENT CENTER","state"
